aaag,ysag,cobi,aaa,ysa,Rate,UUI,LUI,Sex
70+,3-5,<100,104,5,0.002400931,0.009136824,0.000498945,Both
70+,3-5,<100,105,5,0.002400931,0.009136824,0.000498945,Both
70+,3-5,<100,106,5,0.002400931,0.009136824,0.000498945,Both
70+,3-5,<100,107,5,0.002400931,0.009136824,0.000498945,Both
70+,3-5,<100,108,5,0.002400931,0.009136824,0.000498945,Both
70+,3-5,<100,109,5,0.002400931,0.009136824,0.000498945,Both
70+,3-5,<100,110,5,0.002400931,0.009136824,0.000498945,Both
70+,6-10,100+,70,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,71,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,72,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,73,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,74,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,75,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,76,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,77,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,78,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,79,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,80,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,81,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,82,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,83,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,84,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,85,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,86,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,87,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,88,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,89,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,90,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,91,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,92,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,93,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,94,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,95,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,96,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,97,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,98,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,99,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,100,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,101,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,102,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,103,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,104,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,105,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,106,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,107,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,108,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,109,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,110,6,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,70,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,71,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,72,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,73,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,74,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,75,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,76,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,77,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,78,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,79,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,80,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,81,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,82,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,83,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,84,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,85,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,86,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,87,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,88,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,89,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,90,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,91,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,92,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,93,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,94,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,95,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,96,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,97,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,98,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,99,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,100,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,101,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,102,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,103,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,104,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,105,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,106,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,107,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,108,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,109,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,110,7,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,70,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,71,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,72,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,73,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,74,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,75,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,76,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,77,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,78,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,79,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,80,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,81,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,82,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,83,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,84,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,85,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,86,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,87,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,88,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,89,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,90,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,91,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,92,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,93,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,94,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,95,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,96,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,97,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,98,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,99,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,100,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,101,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,102,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,103,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,104,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,105,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,106,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,107,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,108,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,109,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,110,8,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,70,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,71,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,72,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,73,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,74,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,75,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,76,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,77,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,78,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,79,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,80,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,81,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,82,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,83,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,84,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,85,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,86,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,87,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,88,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,89,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,90,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,91,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,92,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,93,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,94,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,95,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,96,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,97,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,98,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,99,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,100,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,101,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,102,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,103,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,104,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,105,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,106,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,107,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,108,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,109,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,110,9,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,70,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,71,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,72,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,73,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,74,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,75,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,76,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,77,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,78,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,79,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,80,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,81,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,82,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,83,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,84,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,85,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,86,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,87,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,88,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,89,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,90,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,91,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,92,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,93,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,94,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,95,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,96,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,97,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,98,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,99,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,100,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,101,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,102,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,103,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,104,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,105,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,106,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,107,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,108,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,109,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,100+,110,10,0.005734962,0.01212911,0.002624885,Both
70+,6-10,<100,70,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,71,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,72,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,73,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,74,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,75,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,76,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,77,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,78,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,79,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,80,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,81,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,82,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,83,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,84,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,85,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,86,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,87,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,88,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,89,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,90,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,91,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,92,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,93,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,94,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,95,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,96,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,97,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,98,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,99,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,100,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,101,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,102,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,103,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,104,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,105,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,106,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,107,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,108,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,109,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,110,6,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,70,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,71,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,72,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,73,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,74,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,75,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,76,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,77,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,78,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,79,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,80,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,81,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,82,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,83,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,84,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,85,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,86,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,87,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,88,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,89,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,90,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,91,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,92,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,93,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,94,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,95,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,96,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,97,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,98,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,99,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,100,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,101,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,102,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,103,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,104,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,105,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,106,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,107,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,108,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,109,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,110,7,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,70,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,71,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,72,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,73,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,74,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,75,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,76,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,77,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,78,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,79,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,80,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,81,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,82,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,83,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,84,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,85,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,86,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,87,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,88,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,89,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,90,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,91,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,92,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,93,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,94,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,95,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,96,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,97,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,98,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,99,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,100,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,101,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,102,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,103,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,104,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,105,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,106,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,107,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,108,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,109,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,110,8,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,70,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,71,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,72,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,73,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,74,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,75,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,76,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,77,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,78,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,79,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,80,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,81,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,82,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,83,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,84,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,85,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,86,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,87,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,88,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,89,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,90,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,91,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,92,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,93,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,94,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,95,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,96,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,97,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,98,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,99,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,100,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,101,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,102,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,103,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,104,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,105,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,106,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,107,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,108,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,109,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,110,9,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,70,10,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,71,10,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,72,10,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,73,10,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,74,10,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,75,10,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,76,10,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,77,10,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,78,10,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,79,10,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,80,10,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,81,10,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,82,10,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,83,10,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,84,10,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,85,10,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,86,10,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,87,10,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,88,10,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,89,10,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,90,10,0.001738537,0.007861403,0.000285679,Both
70+,6-10,<100,91,10,0.001738537,0.007861403,0.000285679,Both
