aaag,ysag,aaa,ysa,rate,upper,lower
70+,11+,87,57,1,1,1
70+,11+,88,57,1,1,1
70+,11+,89,57,1,1,1
70+,11+,90,57,1,1,1
70+,11+,91,57,1,1,1
70+,11+,92,57,1,1,1
70+,11+,93,57,1,1,1
70+,11+,94,57,1,1,1
70+,11+,95,57,1,1,1
70+,11+,96,57,1,1,1
70+,11+,97,57,1,1,1
70+,11+,98,57,1,1,1
70+,11+,99,57,1,1,1
70+,11+,100,57,1,1,1
70+,11+,101,57,1,1,1
70+,11+,102,57,1,1,1
70+,11+,103,57,1,1,1
70+,11+,104,57,1,1,1
70+,11+,105,57,1,1,1
70+,11+,106,57,1,1,1
70+,11+,107,57,1,1,1
70+,11+,108,57,1,1,1
70+,11+,109,57,1,1,1
70+,11+,110,57,1,1,1
70+,11+,70,58,1,1,1
70+,11+,71,58,1,1,1
70+,11+,72,58,1,1,1
70+,11+,73,58,1,1,1
70+,11+,74,58,1,1,1
70+,11+,75,58,1,1,1
70+,11+,76,58,1,1,1
70+,11+,77,58,1,1,1
70+,11+,78,58,1,1,1
70+,11+,79,58,1,1,1
70+,11+,80,58,1,1,1
70+,11+,81,58,1,1,1
70+,11+,82,58,1,1,1
70+,11+,83,58,1,1,1
70+,11+,84,58,1,1,1
70+,11+,85,58,1,1,1
70+,11+,86,58,1,1,1
70+,11+,87,58,1,1,1
70+,11+,88,58,1,1,1
70+,11+,89,58,1,1,1
70+,11+,90,58,1,1,1
70+,11+,91,58,1,1,1
70+,11+,92,58,1,1,1
70+,11+,93,58,1,1,1
70+,11+,94,58,1,1,1
70+,11+,95,58,1,1,1
70+,11+,96,58,1,1,1
70+,11+,97,58,1,1,1
70+,11+,98,58,1,1,1
70+,11+,99,58,1,1,1
70+,11+,100,58,1,1,1
70+,11+,101,58,1,1,1
70+,11+,102,58,1,1,1
70+,11+,103,58,1,1,1
70+,11+,104,58,1,1,1
70+,11+,105,58,1,1,1
70+,11+,106,58,1,1,1
70+,11+,107,58,1,1,1
70+,11+,108,58,1,1,1
70+,11+,109,58,1,1,1
70+,11+,110,58,1,1,1
70+,11+,70,59,1,1,1
70+,11+,71,59,1,1,1
70+,11+,72,59,1,1,1
70+,11+,73,59,1,1,1
70+,11+,74,59,1,1,1
70+,11+,75,59,1,1,1
70+,11+,76,59,1,1,1
70+,11+,77,59,1,1,1
70+,11+,78,59,1,1,1
70+,11+,79,59,1,1,1
70+,11+,80,59,1,1,1
70+,11+,81,59,1,1,1
70+,11+,82,59,1,1,1
70+,11+,83,59,1,1,1
70+,11+,84,59,1,1,1
70+,11+,85,59,1,1,1
70+,11+,86,59,1,1,1
70+,11+,87,59,1,1,1
70+,11+,88,59,1,1,1
70+,11+,89,59,1,1,1
70+,11+,90,59,1,1,1
70+,11+,91,59,1,1,1
70+,11+,92,59,1,1,1
70+,11+,93,59,1,1,1
70+,11+,94,59,1,1,1
70+,11+,95,59,1,1,1
70+,11+,96,59,1,1,1
70+,11+,97,59,1,1,1
70+,11+,98,59,1,1,1
70+,11+,99,59,1,1,1
70+,11+,100,59,1,1,1
70+,11+,101,59,1,1,1
70+,11+,102,59,1,1,1
70+,11+,103,59,1,1,1
70+,11+,104,59,1,1,1
70+,11+,105,59,1,1,1
70+,11+,106,59,1,1,1
70+,11+,107,59,1,1,1
70+,11+,108,59,1,1,1
70+,11+,109,59,1,1,1
70+,11+,110,59,1,1,1
70+,11+,70,60,1,1,1
70+,11+,71,60,1,1,1
70+,11+,72,60,1,1,1
70+,11+,73,60,1,1,1
70+,11+,74,60,1,1,1
70+,11+,75,60,1,1,1
70+,11+,76,60,1,1,1
70+,11+,77,60,1,1,1
70+,11+,78,60,1,1,1
70+,11+,79,60,1,1,1
70+,11+,80,60,1,1,1
70+,11+,81,60,1,1,1
70+,11+,82,60,1,1,1
70+,11+,83,60,1,1,1
70+,11+,84,60,1,1,1
70+,11+,85,60,1,1,1
70+,11+,86,60,1,1,1
70+,11+,87,60,1,1,1
70+,11+,88,60,1,1,1
70+,11+,89,60,1,1,1
70+,11+,90,60,1,1,1
70+,11+,91,60,1,1,1
70+,11+,92,60,1,1,1
70+,11+,93,60,1,1,1
70+,11+,94,60,1,1,1
70+,11+,95,60,1,1,1
70+,11+,96,60,1,1,1
70+,11+,97,60,1,1,1
70+,11+,98,60,1,1,1
70+,11+,99,60,1,1,1
70+,11+,100,60,1,1,1
70+,11+,101,60,1,1,1
70+,11+,102,60,1,1,1
70+,11+,103,60,1,1,1
70+,11+,104,60,1,1,1
70+,11+,105,60,1,1,1
70+,11+,106,60,1,1,1
70+,11+,107,60,1,1,1
70+,11+,108,60,1,1,1
70+,11+,109,60,1,1,1
70+,11+,110,60,1,1,1
70+,11+,70,61,1,1,1
70+,11+,71,61,1,1,1
70+,11+,72,61,1,1,1
70+,11+,73,61,1,1,1
70+,11+,74,61,1,1,1
70+,11+,75,61,1,1,1
70+,11+,76,61,1,1,1
70+,11+,77,61,1,1,1
70+,11+,78,61,1,1,1
70+,11+,79,61,1,1,1
70+,11+,80,61,1,1,1
70+,11+,81,61,1,1,1
70+,11+,82,61,1,1,1
70+,11+,83,61,1,1,1
70+,11+,84,61,1,1,1
70+,11+,85,61,1,1,1
70+,11+,86,61,1,1,1
70+,11+,87,61,1,1,1
70+,11+,88,61,1,1,1
70+,11+,89,61,1,1,1
70+,11+,90,61,1,1,1
70+,11+,91,61,1,1,1
70+,11+,92,61,1,1,1
70+,11+,93,61,1,1,1
70+,11+,94,61,1,1,1
70+,11+,95,61,1,1,1
70+,11+,96,61,1,1,1
70+,11+,97,61,1,1,1
70+,11+,98,61,1,1,1
70+,11+,99,61,1,1,1
70+,11+,100,61,1,1,1
70+,11+,101,61,1,1,1
70+,11+,102,61,1,1,1
70+,11+,103,61,1,1,1
70+,11+,104,61,1,1,1
70+,11+,105,61,1,1,1
70+,11+,106,61,1,1,1
70+,11+,107,61,1,1,1
70+,11+,108,61,1,1,1
70+,11+,109,61,1,1,1
70+,11+,110,61,1,1,1
70+,11+,70,62,1,1,1
70+,11+,71,62,1,1,1
70+,11+,72,62,1,1,1
70+,11+,73,62,1,1,1
70+,11+,74,62,1,1,1
70+,11+,75,62,1,1,1
70+,11+,76,62,1,1,1
70+,11+,77,62,1,1,1
70+,11+,78,62,1,1,1
70+,11+,79,62,1,1,1
70+,11+,80,62,1,1,1
70+,11+,81,62,1,1,1
70+,11+,82,62,1,1,1
70+,11+,83,62,1,1,1
70+,11+,84,62,1,1,1
70+,11+,85,62,1,1,1
70+,11+,86,62,1,1,1
70+,11+,87,62,1,1,1
70+,11+,88,62,1,1,1
70+,11+,89,62,1,1,1
70+,11+,90,62,1,1,1
70+,11+,91,62,1,1,1
70+,11+,92,62,1,1,1
70+,11+,93,62,1,1,1
70+,11+,94,62,1,1,1
70+,11+,95,62,1,1,1
70+,11+,96,62,1,1,1
70+,11+,97,62,1,1,1
70+,11+,98,62,1,1,1
70+,11+,99,62,1,1,1
70+,11+,100,62,1,1,1
70+,11+,101,62,1,1,1
70+,11+,102,62,1,1,1
70+,11+,103,62,1,1,1
70+,11+,104,62,1,1,1
70+,11+,105,62,1,1,1
70+,11+,106,62,1,1,1
70+,11+,107,62,1,1,1
70+,11+,108,62,1,1,1
70+,11+,109,62,1,1,1
70+,11+,110,62,1,1,1
70+,11+,70,63,1,1,1
70+,11+,71,63,1,1,1
70+,11+,72,63,1,1,1
70+,11+,73,63,1,1,1
70+,11+,74,63,1,1,1
70+,11+,75,63,1,1,1
70+,11+,76,63,1,1,1
70+,11+,77,63,1,1,1
70+,11+,78,63,1,1,1
70+,11+,79,63,1,1,1
70+,11+,80,63,1,1,1
70+,11+,81,63,1,1,1
70+,11+,82,63,1,1,1
70+,11+,83,63,1,1,1
70+,11+,84,63,1,1,1
70+,11+,85,63,1,1,1
70+,11+,86,63,1,1,1
70+,11+,87,63,1,1,1
70+,11+,88,63,1,1,1
70+,11+,89,63,1,1,1
70+,11+,90,63,1,1,1
70+,11+,91,63,1,1,1
70+,11+,92,63,1,1,1
70+,11+,93,63,1,1,1
70+,11+,94,63,1,1,1
70+,11+,95,63,1,1,1
70+,11+,96,63,1,1,1
70+,11+,97,63,1,1,1
70+,11+,98,63,1,1,1
70+,11+,99,63,1,1,1
70+,11+,100,63,1,1,1
70+,11+,101,63,1,1,1
70+,11+,102,63,1,1,1
70+,11+,103,63,1,1,1
70+,11+,104,63,1,1,1
70+,11+,105,63,1,1,1
70+,11+,106,63,1,1,1
70+,11+,107,63,1,1,1
70+,11+,108,63,1,1,1
70+,11+,109,63,1,1,1
70+,11+,110,63,1,1,1
70+,11+,70,64,1,1,1
70+,11+,71,64,1,1,1
70+,11+,72,64,1,1,1
70+,11+,73,64,1,1,1
70+,11+,74,64,1,1,1
70+,11+,75,64,1,1,1
70+,11+,76,64,1,1,1
70+,11+,77,64,1,1,1
70+,11+,78,64,1,1,1
70+,11+,79,64,1,1,1
70+,11+,80,64,1,1,1
70+,11+,81,64,1,1,1
70+,11+,82,64,1,1,1
70+,11+,83,64,1,1,1
70+,11+,84,64,1,1,1
70+,11+,85,64,1,1,1
70+,11+,86,64,1,1,1
70+,11+,87,64,1,1,1
70+,11+,88,64,1,1,1
70+,11+,89,64,1,1,1
70+,11+,90,64,1,1,1
70+,11+,91,64,1,1,1
70+,11+,92,64,1,1,1
70+,11+,93,64,1,1,1
70+,11+,94,64,1,1,1
70+,11+,95,64,1,1,1
70+,11+,96,64,1,1,1
70+,11+,97,64,1,1,1
70+,11+,98,64,1,1,1
70+,11+,99,64,1,1,1
70+,11+,100,64,1,1,1
70+,11+,101,64,1,1,1
70+,11+,102,64,1,1,1
70+,11+,103,64,1,1,1
70+,11+,104,64,1,1,1
70+,11+,105,64,1,1,1
70+,11+,106,64,1,1,1
70+,11+,107,64,1,1,1
70+,11+,108,64,1,1,1
70+,11+,109,64,1,1,1
70+,11+,110,64,1,1,1
70+,11+,70,65,1,1,1
70+,11+,71,65,1,1,1
70+,11+,72,65,1,1,1
70+,11+,73,65,1,1,1
70+,11+,74,65,1,1,1
70+,11+,75,65,1,1,1
70+,11+,76,65,1,1,1
70+,11+,77,65,1,1,1
70+,11+,78,65,1,1,1
70+,11+,79,65,1,1,1
70+,11+,80,65,1,1,1
70+,11+,81,65,1,1,1
70+,11+,82,65,1,1,1
70+,11+,83,65,1,1,1
70+,11+,84,65,1,1,1
70+,11+,85,65,1,1,1
70+,11+,86,65,1,1,1
70+,11+,87,65,1,1,1
70+,11+,88,65,1,1,1
70+,11+,89,65,1,1,1
70+,11+,90,65,1,1,1
70+,11+,91,65,1,1,1
70+,11+,92,65,1,1,1
70+,11+,93,65,1,1,1
70+,11+,94,65,1,1,1
70+,11+,95,65,1,1,1
70+,11+,96,65,1,1,1
70+,11+,97,65,1,1,1
70+,11+,98,65,1,1,1
70+,11+,99,65,1,1,1
70+,11+,100,65,1,1,1
70+,11+,101,65,1,1,1
70+,11+,102,65,1,1,1
70+,11+,103,65,1,1,1
70+,11+,104,65,1,1,1
70+,11+,105,65,1,1,1
70+,11+,106,65,1,1,1
70+,11+,107,65,1,1,1
70+,11+,108,65,1,1,1
70+,11+,109,65,1,1,1
70+,11+,110,65,1,1,1
70+,11+,70,66,1,1,1
70+,11+,71,66,1,1,1
70+,11+,72,66,1,1,1
70+,11+,73,66,1,1,1
70+,11+,74,66,1,1,1
70+,11+,75,66,1,1,1
70+,11+,76,66,1,1,1
70+,11+,77,66,1,1,1
70+,11+,78,66,1,1,1
70+,11+,79,66,1,1,1
70+,11+,80,66,1,1,1
70+,11+,81,66,1,1,1
70+,11+,82,66,1,1,1
70+,11+,83,66,1,1,1
70+,11+,84,66,1,1,1
70+,11+,85,66,1,1,1
70+,11+,86,66,1,1,1
70+,11+,87,66,1,1,1
70+,11+,88,66,1,1,1
70+,11+,89,66,1,1,1
70+,11+,90,66,1,1,1
70+,11+,91,66,1,1,1
70+,11+,92,66,1,1,1
70+,11+,93,66,1,1,1
70+,11+,94,66,1,1,1
70+,11+,95,66,1,1,1
70+,11+,96,66,1,1,1
70+,11+,97,66,1,1,1
70+,11+,98,66,1,1,1
70+,11+,99,66,1,1,1
70+,11+,100,66,1,1,1
70+,11+,101,66,1,1,1
70+,11+,102,66,1,1,1
70+,11+,103,66,1,1,1
70+,11+,104,66,1,1,1
70+,11+,105,66,1,1,1
70+,11+,106,66,1,1,1
70+,11+,107,66,1,1,1
70+,11+,108,66,1,1,1
70+,11+,109,66,1,1,1
70+,11+,110,66,1,1,1
70+,11+,70,67,1,1,1
70+,11+,71,67,1,1,1
70+,11+,72,67,1,1,1
70+,11+,73,67,1,1,1
70+,11+,74,67,1,1,1
70+,11+,75,67,1,1,1
70+,11+,76,67,1,1,1
70+,11+,77,67,1,1,1
70+,11+,78,67,1,1,1
70+,11+,79,67,1,1,1
70+,11+,80,67,1,1,1
70+,11+,81,67,1,1,1
70+,11+,82,67,1,1,1
70+,11+,83,67,1,1,1
70+,11+,84,67,1,1,1
70+,11+,85,67,1,1,1
70+,11+,86,67,1,1,1
70+,11+,87,67,1,1,1
70+,11+,88,67,1,1,1
70+,11+,89,67,1,1,1
70+,11+,90,67,1,1,1
70+,11+,91,67,1,1,1
70+,11+,92,67,1,1,1
70+,11+,93,67,1,1,1
70+,11+,94,67,1,1,1
70+,11+,95,67,1,1,1
70+,11+,96,67,1,1,1
70+,11+,97,67,1,1,1
70+,11+,98,67,1,1,1
70+,11+,99,67,1,1,1
70+,11+,100,67,1,1,1
70+,11+,101,67,1,1,1
70+,11+,102,67,1,1,1
70+,11+,103,67,1,1,1
70+,11+,104,67,1,1,1
70+,11+,105,67,1,1,1
70+,11+,106,67,1,1,1
70+,11+,107,67,1,1,1
70+,11+,108,67,1,1,1
70+,11+,109,67,1,1,1
70+,11+,110,67,1,1,1
70+,11+,70,68,1,1,1
70+,11+,71,68,1,1,1
70+,11+,72,68,1,1,1
70+,11+,73,68,1,1,1
70+,11+,74,68,1,1,1
70+,11+,75,68,1,1,1
70+,11+,76,68,1,1,1
70+,11+,77,68,1,1,1
70+,11+,78,68,1,1,1
70+,11+,79,68,1,1,1
70+,11+,80,68,1,1,1
70+,11+,81,68,1,1,1
70+,11+,82,68,1,1,1
70+,11+,83,68,1,1,1
70+,11+,84,68,1,1,1
70+,11+,85,68,1,1,1
70+,11+,86,68,1,1,1
70+,11+,87,68,1,1,1
70+,11+,88,68,1,1,1
70+,11+,89,68,1,1,1
70+,11+,90,68,1,1,1
70+,11+,91,68,1,1,1
70+,11+,92,68,1,1,1
70+,11+,93,68,1,1,1
70+,11+,94,68,1,1,1
70+,11+,95,68,1,1,1
70+,11+,96,68,1,1,1
70+,11+,97,68,1,1,1
70+,11+,98,68,1,1,1
70+,11+,99,68,1,1,1
70+,11+,100,68,1,1,1
70+,11+,101,68,1,1,1
70+,11+,102,68,1,1,1
70+,11+,103,68,1,1,1
70+,11+,104,68,1,1,1
70+,11+,105,68,1,1,1
70+,11+,106,68,1,1,1
70+,11+,107,68,1,1,1
70+,11+,108,68,1,1,1
70+,11+,109,68,1,1,1
70+,11+,110,68,1,1,1
70+,11+,70,69,1,1,1
70+,11+,71,69,1,1,1
70+,11+,72,69,1,1,1
70+,11+,73,69,1,1,1
70+,11+,74,69,1,1,1
70+,11+,75,69,1,1,1
70+,11+,76,69,1,1,1
70+,11+,77,69,1,1,1
70+,11+,78,69,1,1,1
70+,11+,79,69,1,1,1
70+,11+,80,69,1,1,1
70+,11+,81,69,1,1,1
70+,11+,82,69,1,1,1
70+,11+,83,69,1,1,1
70+,11+,84,69,1,1,1
70+,11+,85,69,1,1,1
70+,11+,86,69,1,1,1
70+,11+,87,69,1,1,1
70+,11+,88,69,1,1,1
70+,11+,89,69,1,1,1
70+,11+,90,69,1,1,1
70+,11+,91,69,1,1,1
70+,11+,92,69,1,1,1
70+,11+,93,69,1,1,1
70+,11+,94,69,1,1,1
70+,11+,95,69,1,1,1
70+,11+,96,69,1,1,1
70+,11+,97,69,1,1,1
70+,11+,98,69,1,1,1
70+,11+,99,69,1,1,1
70+,11+,100,69,1,1,1
70+,11+,101,69,1,1,1
70+,11+,102,69,1,1,1
70+,11+,103,69,1,1,1
70+,11+,104,69,1,1,1
70+,11+,105,69,1,1,1
70+,11+,106,69,1,1,1
70+,11+,107,69,1,1,1
70+,11+,108,69,1,1,1
70+,11+,109,69,1,1,1
70+,11+,110,69,1,1,1
70+,11+,70,70,1,1,1
70+,11+,71,70,1,1,1
70+,11+,72,70,1,1,1
70+,11+,73,70,1,1,1
70+,11+,74,70,1,1,1
70+,11+,75,70,1,1,1
70+,11+,76,70,1,1,1
70+,11+,77,70,1,1,1
70+,11+,78,70,1,1,1
70+,11+,79,70,1,1,1
70+,11+,80,70,1,1,1
70+,11+,81,70,1,1,1
70+,11+,82,70,1,1,1
70+,11+,83,70,1,1,1
70+,11+,84,70,1,1,1
70+,11+,85,70,1,1,1
70+,11+,86,70,1,1,1
70+,11+,87,70,1,1,1
70+,11+,88,70,1,1,1
70+,11+,89,70,1,1,1
70+,11+,90,70,1,1,1
70+,11+,91,70,1,1,1
70+,11+,92,70,1,1,1
70+,11+,93,70,1,1,1
70+,11+,94,70,1,1,1
70+,11+,95,70,1,1,1
70+,11+,96,70,1,1,1
70+,11+,97,70,1,1,1
70+,11+,98,70,1,1,1
70+,11+,99,70,1,1,1
70+,11+,100,70,1,1,1
70+,11+,101,70,1,1,1
70+,11+,102,70,1,1,1
70+,11+,103,70,1,1,1
70+,11+,104,70,1,1,1
70+,11+,105,70,1,1,1
70+,11+,106,70,1,1,1
70+,11+,107,70,1,1,1
70+,11+,108,70,1,1,1
70+,11+,109,70,1,1,1
70+,11+,110,70,1,1,1
70+,11+,70,71,1,1,1
70+,11+,71,71,1,1,1
70+,11+,72,71,1,1,1
70+,11+,73,71,1,1,1
70+,11+,74,71,1,1,1
70+,11+,75,71,1,1,1
70+,11+,76,71,1,1,1
70+,11+,77,71,1,1,1
70+,11+,78,71,1,1,1
70+,11+,79,71,1,1,1
70+,11+,80,71,1,1,1
70+,11+,81,71,1,1,1
70+,11+,82,71,1,1,1
70+,11+,83,71,1,1,1
70+,11+,84,71,1,1,1
70+,11+,85,71,1,1,1
70+,11+,86,71,1,1,1
70+,11+,87,71,1,1,1
70+,11+,88,71,1,1,1
70+,11+,89,71,1,1,1
70+,11+,90,71,1,1,1
70+,11+,91,71,1,1,1
70+,11+,92,71,1,1,1
70+,11+,93,71,1,1,1
70+,11+,94,71,1,1,1
70+,11+,95,71,1,1,1
70+,11+,96,71,1,1,1
70+,11+,97,71,1,1,1
70+,11+,98,71,1,1,1
70+,11+,99,71,1,1,1
70+,11+,100,71,1,1,1
70+,11+,101,71,1,1,1
70+,11+,102,71,1,1,1
70+,11+,103,71,1,1,1
70+,11+,104,71,1,1,1
70+,11+,105,71,1,1,1
70+,11+,106,71,1,1,1
70+,11+,107,71,1,1,1
70+,11+,108,71,1,1,1
70+,11+,109,71,1,1,1
70+,11+,110,71,1,1,1
70+,11+,70,72,1,1,1
70+,11+,71,72,1,1,1
70+,11+,72,72,1,1,1
70+,11+,73,72,1,1,1
70+,11+,74,72,1,1,1
70+,11+,75,72,1,1,1
70+,11+,76,72,1,1,1
70+,11+,77,72,1,1,1
70+,11+,78,72,1,1,1
70+,11+,79,72,1,1,1
70+,11+,80,72,1,1,1
70+,11+,81,72,1,1,1
70+,11+,82,72,1,1,1
70+,11+,83,72,1,1,1
70+,11+,84,72,1,1,1
70+,11+,85,72,1,1,1
70+,11+,86,72,1,1,1
70+,11+,87,72,1,1,1
70+,11+,88,72,1,1,1
70+,11+,89,72,1,1,1
70+,11+,90,72,1,1,1
70+,11+,91,72,1,1,1
70+,11+,92,72,1,1,1
70+,11+,93,72,1,1,1
70+,11+,94,72,1,1,1
70+,11+,95,72,1,1,1
70+,11+,96,72,1,1,1
70+,11+,97,72,1,1,1
70+,11+,98,72,1,1,1
70+,11+,99,72,1,1,1
70+,11+,100,72,1,1,1
70+,11+,101,72,1,1,1
70+,11+,102,72,1,1,1
70+,11+,103,72,1,1,1
70+,11+,104,72,1,1,1
70+,11+,105,72,1,1,1
70+,11+,106,72,1,1,1
70+,11+,107,72,1,1,1
70+,11+,108,72,1,1,1
70+,11+,109,72,1,1,1
70+,11+,110,72,1,1,1
70+,11+,70,73,1,1,1
70+,11+,71,73,1,1,1
70+,11+,72,73,1,1,1
70+,11+,73,73,1,1,1
70+,11+,74,73,1,1,1
70+,11+,75,73,1,1,1
70+,11+,76,73,1,1,1
70+,11+,77,73,1,1,1
70+,11+,78,73,1,1,1
70+,11+,79,73,1,1,1
70+,11+,80,73,1,1,1
70+,11+,81,73,1,1,1
70+,11+,82,73,1,1,1
70+,11+,83,73,1,1,1
70+,11+,84,73,1,1,1
70+,11+,85,73,1,1,1
70+,11+,86,73,1,1,1
70+,11+,87,73,1,1,1
70+,11+,88,73,1,1,1
70+,11+,89,73,1,1,1
70+,11+,90,73,1,1,1
70+,11+,91,73,1,1,1
70+,11+,92,73,1,1,1
70+,11+,93,73,1,1,1
70+,11+,94,73,1,1,1
70+,11+,95,73,1,1,1
70+,11+,96,73,1,1,1
70+,11+,97,73,1,1,1
70+,11+,98,73,1,1,1
70+,11+,99,73,1,1,1
70+,11+,100,73,1,1,1
70+,11+,101,73,1,1,1
70+,11+,102,73,1,1,1
70+,11+,103,73,1,1,1
70+,11+,104,73,1,1,1
70+,11+,105,73,1,1,1
70+,11+,106,73,1,1,1
70+,11+,107,73,1,1,1
70+,11+,108,73,1,1,1
70+,11+,109,73,1,1,1
70+,11+,110,73,1,1,1
70+,11+,70,74,1,1,1
70+,11+,71,74,1,1,1
70+,11+,72,74,1,1,1
70+,11+,73,74,1,1,1
70+,11+,74,74,1,1,1
70+,11+,75,74,1,1,1
70+,11+,76,74,1,1,1
70+,11+,77,74,1,1,1
70+,11+,78,74,1,1,1
70+,11+,79,74,1,1,1
70+,11+,80,74,1,1,1
70+,11+,81,74,1,1,1
70+,11+,82,74,1,1,1
70+,11+,83,74,1,1,1
70+,11+,84,74,1,1,1
70+,11+,85,74,1,1,1
70+,11+,86,74,1,1,1
70+,11+,87,74,1,1,1
70+,11+,88,74,1,1,1
70+,11+,89,74,1,1,1
70+,11+,90,74,1,1,1
70+,11+,91,74,1,1,1
70+,11+,92,74,1,1,1
70+,11+,93,74,1,1,1
70+,11+,94,74,1,1,1
70+,11+,95,74,1,1,1
70+,11+,96,74,1,1,1
70+,11+,97,74,1,1,1
70+,11+,98,74,1,1,1
70+,11+,99,74,1,1,1
70+,11+,100,74,1,1,1
70+,11+,101,74,1,1,1
70+,11+,102,74,1,1,1
70+,11+,103,74,1,1,1
70+,11+,104,74,1,1,1
70+,11+,105,74,1,1,1
70+,11+,106,74,1,1,1
70+,11+,107,74,1,1,1
70+,11+,108,74,1,1,1
70+,11+,109,74,1,1,1
70+,11+,110,74,1,1,1
70+,11+,70,75,1,1,1
70+,11+,71,75,1,1,1
70+,11+,72,75,1,1,1
70+,11+,73,75,1,1,1
70+,11+,74,75,1,1,1
70+,11+,75,75,1,1,1
70+,11+,76,75,1,1,1
70+,11+,77,75,1,1,1
70+,11+,78,75,1,1,1
70+,11+,79,75,1,1,1
70+,11+,80,75,1,1,1
70+,11+,81,75,1,1,1
70+,11+,82,75,1,1,1
70+,11+,83,75,1,1,1
70+,11+,84,75,1,1,1
70+,11+,85,75,1,1,1
70+,11+,86,75,1,1,1
70+,11+,87,75,1,1,1
70+,11+,88,75,1,1,1
70+,11+,89,75,1,1,1
70+,11+,90,75,1,1,1
70+,11+,91,75,1,1,1
70+,11+,92,75,1,1,1
70+,11+,93,75,1,1,1
70+,11+,94,75,1,1,1
70+,11+,95,75,1,1,1
70+,11+,96,75,1,1,1
70+,11+,97,75,1,1,1
70+,11+,98,75,1,1,1
70+,11+,99,75,1,1,1
70+,11+,100,75,1,1,1
70+,11+,101,75,1,1,1
70+,11+,102,75,1,1,1
70+,11+,103,75,1,1,1
70+,11+,104,75,1,1,1
70+,11+,105,75,1,1,1
70+,11+,106,75,1,1,1
70+,11+,107,75,1,1,1
70+,11+,108,75,1,1,1
70+,11+,109,75,1,1,1
70+,11+,110,75,1,1,1
70+,11+,70,76,1,1,1
70+,11+,71,76,1,1,1
70+,11+,72,76,1,1,1
70+,11+,73,76,1,1,1
70+,11+,74,76,1,1,1
70+,11+,75,76,1,1,1
70+,11+,76,76,1,1,1
70+,11+,77,76,1,1,1
70+,11+,78,76,1,1,1
70+,11+,79,76,1,1,1
70+,11+,80,76,1,1,1
70+,11+,81,76,1,1,1
70+,11+,82,76,1,1,1
70+,11+,83,76,1,1,1
70+,11+,84,76,1,1,1
70+,11+,85,76,1,1,1
70+,11+,86,76,1,1,1
70+,11+,87,76,1,1,1
70+,11+,88,76,1,1,1
70+,11+,89,76,1,1,1
70+,11+,90,76,1,1,1
70+,11+,91,76,1,1,1
70+,11+,92,76,1,1,1
70+,11+,93,76,1,1,1
70+,11+,94,76,1,1,1
70+,11+,95,76,1,1,1
70+,11+,96,76,1,1,1
70+,11+,97,76,1,1,1
70+,11+,98,76,1,1,1
70+,11+,99,76,1,1,1
70+,11+,100,76,1,1,1
70+,11+,101,76,1,1,1
70+,11+,102,76,1,1,1
70+,11+,103,76,1,1,1
70+,11+,104,76,1,1,1
70+,11+,105,76,1,1,1
70+,11+,106,76,1,1,1
70+,11+,107,76,1,1,1
70+,11+,108,76,1,1,1
70+,11+,109,76,1,1,1
70+,11+,110,76,1,1,1
70+,11+,70,77,1,1,1
70+,11+,71,77,1,1,1
70+,11+,72,77,1,1,1
70+,11+,73,77,1,1,1
70+,11+,74,77,1,1,1
70+,11+,75,77,1,1,1
70+,11+,76,77,1,1,1
70+,11+,77,77,1,1,1
70+,11+,78,77,1,1,1
70+,11+,79,77,1,1,1
70+,11+,80,77,1,1,1
70+,11+,81,77,1,1,1
70+,11+,82,77,1,1,1
70+,11+,83,77,1,1,1
70+,11+,84,77,1,1,1
70+,11+,85,77,1,1,1
70+,11+,86,77,1,1,1
70+,11+,87,77,1,1,1
70+,11+,88,77,1,1,1
70+,11+,89,77,1,1,1
70+,11+,90,77,1,1,1
70+,11+,91,77,1,1,1
70+,11+,92,77,1,1,1
70+,11+,93,77,1,1,1
70+,11+,94,77,1,1,1
70+,11+,95,77,1,1,1
70+,11+,96,77,1,1,1
70+,11+,97,77,1,1,1
70+,11+,98,77,1,1,1
70+,11+,99,77,1,1,1
70+,11+,100,77,1,1,1
70+,11+,101,77,1,1,1
70+,11+,102,77,1,1,1
70+,11+,103,77,1,1,1
70+,11+,104,77,1,1,1
70+,11+,105,77,1,1,1
70+,11+,106,77,1,1,1
70+,11+,107,77,1,1,1
70+,11+,108,77,1,1,1
70+,11+,109,77,1,1,1
70+,11+,110,77,1,1,1
70+,11+,70,78,1,1,1
70+,11+,71,78,1,1,1
70+,11+,72,78,1,1,1
70+,11+,73,78,1,1,1
70+,11+,74,78,1,1,1
70+,11+,75,78,1,1,1
70+,11+,76,78,1,1,1
70+,11+,77,78,1,1,1
70+,11+,78,78,1,1,1
70+,11+,79,78,1,1,1
70+,11+,80,78,1,1,1
70+,11+,81,78,1,1,1
70+,11+,82,78,1,1,1
70+,11+,83,78,1,1,1
70+,11+,84,78,1,1,1
70+,11+,85,78,1,1,1
70+,11+,86,78,1,1,1
70+,11+,87,78,1,1,1
70+,11+,88,78,1,1,1
70+,11+,89,78,1,1,1
70+,11+,90,78,1,1,1
70+,11+,91,78,1,1,1
70+,11+,92,78,1,1,1
70+,11+,93,78,1,1,1
70+,11+,94,78,1,1,1
70+,11+,95,78,1,1,1
70+,11+,96,78,1,1,1
70+,11+,97,78,1,1,1
70+,11+,98,78,1,1,1
